id;imie;nazwisko;dataUrodzenia;login;haslo
6077;Bernadetta;MICHALSKA;01.04.1976;haslo56077;
6078;Pawe³;PIOTROWSKA;01.08.1979;haslo426078;
6079;Szymon;B¥K;01.06.1990;haslo336079;
6080;Maria;DUDEK;01.05.1993;haslo326080;
6081;Agnieszka;KWIATKOWSKA;01.07.1997;haslo406081;
6082;Lilianna;CHMIELEWSKA;01.06.1990;haslo496082;
6083;Wiliam;SZCZEPAÑSKA;01.08.1974;haslo116083;
6084;Bernadetta;NOWAK;01.07.1977;haslo326084;
6085;Dominika;KUCHARSKA;01.03.1974;haslo356085;
6086;Nikola;KAMIÑSKA;01.08.1974;haslo376086;
6087;Katarzyna;PIETRZAK;01.02.1987;haslo286087;
6088;Antoni;JANKOWSKA;01.12.1992;haslo146088;
6089;Wioleta;PAWLUK;01.04.1986;haslo56089;
6090;Marika;KOWALSKA;01.12.1977;haslo176090;
6091;Maciej;MICHALAK;01.09.1971;haslo706091;
6092;Wiliam;CZARNECKA;01.10.1988;haslo76092;
6093;Jagoda;TOMASZEWSKA;01.02.1972;haslo306093;
6094;Ariana;NOWAKOWSKA;01.10.1993;haslo406094;
6095;Wiliam;TOMASZEWSKA;01.11.1970;haslo696095;
6096;Maksymilian;JAWORSKA;01.03.1989;haslo526096;
6097;Bo¿ena;NOWAKOWSKA;01.04.1976;haslo56097;
6098;Anna;NOWICKA;01.02.1992;haslo466098;
6099;Jagoda;MARCINIAK;01.08.1979;haslo176099;
6100;Arkadiusz;PAPIERZEWSKI;01.11.1995;haslo386100;
6101;Andrzej;CHMIELEWSKA;01.10.1998;haslo346101;
6102;Marzena;KRAWCZYK;01.05.1988;haslo386102;
6103;Zuzanna;PACZOS;01.12.1972;haslo476103;
6104;Teresa;KAMIÑSKA;01.03.1979;haslo86104;
6105;Nikola;PAWLUK;01.11.1985;haslo656105;
6106;Jagoda;MACIEJEWSKA;01.10.1973;haslo636106;
6107;Marzena;KWIATKOWSKA;01.09.1971;haslo686107;
6108;Martyna;ZALEWSKA;01.07.1982;haslo636108;
6109;Franciszek;MAKOWSKA;01.09.1996;haslo16109;
6110;Lilianna;WILK;01.06.1985;haslo536110;
6111;Kamila;WIECZOREK;01.07.1987;haslo136111;
6112;Sylwia;MICHALSKA;01.12.1987;haslo86112;
6113;Joanna;WOJCIECHOWSKA;01.03.1994;haslo556113;
6114;Arkadiusz;JASIÑSKA;01.03.1979;haslo36114;
6115;Petronella;PIOTROWSKA;01.06.1995;haslo276115;
6116;Sylwia;B¥K;01.09.1991;haslo26116;
6117;Zofia;SZEWCZYK;01.10.1983;haslo296117;
6118;Mirella;PIETRZAK;01.07.1987;haslo46118;
6119;Albin;MARCINIAK;01.05.1993;haslo696119;
6120;Izabela;KALINOWSKA;01.10.1988;haslo146120;
6121;Marcjanna;NOWAKOWSKA;01.01.1990;haslo336121;
6122;Jagna;B¥K;01.06.1980;haslo436122;
6123;Natan;BARAN;01.07.1992;haslo176123;
6124;Martyna;PIOTROWSKA;01.01.1980;haslo486124;
6125;Antonina;NOWAK;01.12.1992;haslo496125;
6126;Marcjanna;LIS;01.03.1989;haslo366126;
6127;Joanna;KALINOWSKA;01.03.1989;haslo526127;
6128;Adrianna;M¥CZKA;01.12.1987;haslo226128;
6129;Wioleta;PAWLAK;01.09.1991;haslo256129;
6130;Piotr;PIETRZAK;01.09.1986;haslo656130;
6131;Teresa;DUDEK;01.12.1977;haslo236131;
6132;Dorota;TOMASZEWSKA;01.06.1990;haslo246132;
6133;Marika;CHMIELEWSKA;01.01.1985;haslo76133;
6134;Maksymilian;WIECZOREK;01.01.1970;haslo86134;
6135;Marcin;W£ODARCZYK;01.01.1980;haslo326135;
6136;Gracjan;MICHALSKA;01.06.1970;haslo226136;
6137;Krystyna;PAW£OWSKA;01.09.1996;haslo536137;
6138;Natan;LIS;01.02.1977;haslo446138;
6139;Zofia;NOWICKA;01.06.1975;haslo176139;
6140;Antoni;CHMIELEWSKA;01.04.1976;haslo506140;
6141;Julian;ZALEWSKA;01.12.1977;haslo286141;
6142;Wioleta;MAZUR;01.04.1996;haslo516142;
6143;Izabela;PAWLAK;01.04.1981;haslo116143;
6144;Wojciech;MARCINIAK;01.04.1981;haslo76144;
6145;Marzena;LEWANDOWSKA;01.05.1983;haslo46145;
6146;Nikola;KWIATKOWSKA;01.07.1972;haslo186146;
6147;Marcjanna;DUDEK;01.06.1970;haslo476147;
6148;¯aneta;PAWLUK;01.11.1985;haslo376148;
6149;Natan;KALINOWSKA;01.02.1977;haslo56149;
6150;Leon;WOJCIECHOWSKA;01.05.1983;haslo296150;
6151;Kamila;MICHALSKA;01.08.1984;haslo136151;
6152;Teresa;WIECZOREK;01.11.1980;haslo16152;
6153;Magdalena;PACZOS;01.08.1974;haslo386153;
6154;Izabela;KRAWCZYK;01.07.1972;haslo596154;
6155;Anna;PAWLUK;01.11.1995;haslo396155;
6156;Wojciech;OLSZEWSKA;01.07.1987;haslo246156;
6157;Joanna;KACZMAREK;01.05.1973;haslo126157;
6158;Pamela;PAW£OWSKA;01.10.1983;haslo596158;
6159;Julian;MALINOWSKA;01.10.1988;haslo436159;
6160;Wiliam;WYSOCKA;01.09.1981;haslo306160;
6161;Jagna;MAKOWSKA;01.03.1989;haslo636161;
6162;Teresa;PAPIERZEWSKI;01.09.1976;haslo536162;
6163;Aneta;NOWAKOWSKA;01.02.1992;haslo46163;
6164;Stanis³aw;NOWAKOWSKA;01.05.1973;haslo526164;
6165;Helena;KOWALSKA;01.05.1998;haslo226165;
6166;Jozue;KAMIÑSKA;01.03.1984;haslo526166;
6167;Wincenty;NOWAK;01.04.1981;haslo136167;
6168;Marcjanna;WITKOWSKA;01.04.1981;haslo366168;
6169;Arkadiusz;SZEKPSIR;01.06.1990;haslo66169;
6170;Aneta;ZALEWSKA;01.11.1985;haslo216170;
6171;Ariana;BA£KA;01.02.1982;haslo186171;
6172;Franciszek;PIOTROWSKA;01.03.1979;haslo46172;
6173;Marcjanna;WRÓBLEWSKA;01.11.1995;haslo686173;
6174;Maksymilian;MICHALSKA;01.08.1994;haslo166174;
6175;Lilianna;LIS;01.01.1970;haslo116175;
6176;Zofia;MARCINIAK;01.04.1996;haslo596176;
6177;Józef;TOMASZEWSKA;01.11.1970;haslo696177;
6178;Wiliam;KACZMAREK;01.04.1996;haslo86178;
6179;Arleta;SADOWSKA;01.11.1980;haslo556179;
6180;Jagna;PIOTROWSKA;01.11.1995;haslo266180;
6181;Maksymilian;KRAWCZYK;01.10.1973;haslo256181;
6182;Antoni;PIOTROWSKA;01.04.1996;haslo586182;
6183;Mirella;ADAMCZYK;01.07.1997;haslo266183;
6184;Jan;LIS;01.10.1998;haslo196184;
6185;Joanna;PAWLUK;01.08.1979;haslo136185;
6186;Jacek;JAKUBOWSKA;01.12.1982;haslo336186;
6187;Jacek;SAWICKA;01.04.1996;haslo606187;
6188;Piotr;PACZOS;01.02.1987;haslo556188;
6189;Odetta;OSTROWSKA;01.06.1980;haslo396189;
6190;Bogumi³a;NOWICKA;01.11.1975;haslo586190;
6191;Odetta;NOWICKA;01.11.1985;haslo286191;
6192;Jan;MICHALSKA;01.07.1997;haslo116192;
6193;¯aneta;PAW£OWSKA;01.12.1997;haslo456193;
6194;Anna;W£ODARCZYK;01.06.1970;haslo166194;
6195;Jagoda;BORKOWSKA;01.11.1980;haslo396195;
6196;Petronella;BORKOWSKA;01.09.1976;haslo76196;
6197;Józef;MAKOWSKA;01.03.1994;haslo56197;
6198;Jozue;PAW£OWSKA;01.08.1994;haslo486198;
6199;Katarzyna;LIS;01.10.1978;haslo106199;
6200;Aleksander;TOMASZEWSKA;01.10.1988;haslo676200;
6201;Teresa;OSTROWSKA;01.09.1986;haslo16201;
6202;Jan;NOWICKA;01.08.1979;haslo46202;
6203;Pamela;M¥CZKA;01.01.1980;haslo676203;
6204;Leon;WALCZAK;01.12.1997;haslo316204;
6205;Joanna;SAWICKA;01.06.1985;haslo46205;
6206;Zuzanna;MAKOWSKA;01.08.1984;haslo16206;
6207;Gracjan;KRAWCZYK;01.04.1971;haslo446207;
6208;Zbigniew;TOMASZEWSKA;01.12.1982;haslo266208;
6209;Teresa;M¥CZKA;01.03.1984;haslo686209;
6210;Adrianna;MAJEWSKA;01.10.1988;haslo76210;
6211;Krzysztof;MAZUR;01.03.1974;haslo206211;
6212;Dorota;NOWAK;01.05.1983;haslo246212;
6213;Leon;NOWAK;01.05.1973;haslo396213;
6214;Marcjanna;ZALEWSKA;01.10.1993;haslo456214;
6215;Piotr;KWIATKOWSKA;01.11.1995;haslo476215;
6216;Bogumi³a;JASIÑSKA;01.05.1988;haslo466216;
6217;Szymon;SZEKPSIR;01.09.1996;haslo636217;
6218;S³awomir;DUDEK;01.11.1985;haslo666218;
6219;Helena;TOMASZEWSKA;01.04.1991;haslo496219;
6220;Irena;SZEWCZYK;01.12.1977;haslo646220;
6221;Maksymilian;M¥CZKA;01.09.1976;haslo266221;
6222;Krzysztof;BORKOWSKA;01.01.1995;haslo416222;
6223;Marcjanna;GRABOWSKA;01.12.1977;haslo106223;
6224;Pawe³;DUDEK;01.08.1994;haslo676224;
6225;Zuzanna;NOWAK;01.05.1978;haslo656225;
6226;Wiliam;KOWALCZYK;01.03.1994;haslo346226;
6227;S³awomir;PAW£OWSKA;01.12.1997;haslo456227;
6228;Piotr;OSTROWSKA;01.08.1984;haslo196228;
6229;Stanis³aw;MAZUR;01.12.1977;haslo616229;
6230;Ariana;NOWAK;01.03.1994;haslo706230;
6231;Marika;KAMIÑSKA;01.11.1985;haslo666231;
6232;Wioleta;PIETRZAK;01.06.1995;haslo16232;
6233;Bo¿ena;RUTKOWSKA;01.03.1984;haslo256233;
6234;Maria;NOWAK;01.09.1986;haslo36234;
6235;Szymon;DUDEK;01.02.1982;haslo86235;
6236;Franciszek;LEWANDOWSKA;01.02.1977;haslo406236;
6237;Marcjanna;KRAWCZYK;01.07.1992;haslo46237;
6238;Joanna;PAPIERZEWSKI;01.09.1971;haslo86238;
6239;Lilianna;ZALEWSKA;01.06.1995;haslo376239;
6240;Wiliam;PACZOS;01.08.1984;haslo46240;
6241;Jadwiga;JANKOWSKA;01.01.1980;haslo636241;
6242;Helena;SZCZEPAÑSKA;01.03.1994;haslo706242;
6243;Lilianna;MICHALSKA;01.10.1973;haslo446243;
6244;Arkadiusz;BARAN;01.04.1971;haslo546244;
6245;Julia;MICHALAK;01.09.1981;haslo566245;
6246;Maria;JAWORSKA;01.09.1991;haslo116246;
6247;Marcin;SZEKPSIR;01.01.1970;haslo256247;
6248;Arleta;KUCHARSKA;01.10.1993;haslo386248;
6249;Antoni;LEWANDOWSKA;01.12.1997;haslo56249;
6250;Maciej;MACIEJEWSKA;01.04.1996;haslo46250;
6251;Arkadiusz;JANKOWSKA;01.01.1985;haslo506251;
6252;Krzysztof;WÓJCIK;01.12.1972;haslo386252;
6253;Lucyna;RUTKOWSKA;01.01.1990;haslo686253;
6254;Odetta;BORKOWSKA;01.04.1991;haslo226254;
6255;Maria;WYSOCKA;01.09.1986;haslo696255;
6256;Nikola;SOKO£OWSKA;01.10.1993;haslo446256;
6257;Antoni;PACZOS;01.08.1989;haslo266257;
6258;Magdalena;ADAMCZYK;01.08.1979;haslo476258;
6259;Andrzej;MARCINIAK;01.07.1987;haslo326259;
6260;Julia;KOWALCZYK;01.07.1997;haslo266260;
6261;Arleta;KACZMAREK;01.09.1986;haslo26261;
6262;Marcin;BARAN;01.06.1985;haslo656262;
6263;Wiliam;KORYTKOWSKI;01.02.1987;haslo186263;
6264;Agnieszka;ZAWADZKA;01.07.1982;haslo296264;
6265;Józef;DUDA;01.10.1983;haslo436265;
6266;Ariana;MACIEJEWSKA;01.09.1971;haslo486266;
6267;Andrzej;DUDA;01.11.1995;haslo556267;
6268;Martyna;MAKOWSKA;01.10.1978;haslo26268;
6269;Martyna;KWIATKOWSKA;01.01.1975;haslo656269;
6270;Anna;KOWALSKA;01.01.1985;haslo226270;
6271;Leon;WALCZAK;01.01.1995;haslo706271;
6272;Natan;BORKOWSKA;01.02.1982;haslo296272;
6273;Maria;JASIÑSKA;01.07.1972;haslo496273;
6274;Bo¿ena;TOMASZEWSKA;01.05.1993;haslo506274;
6275;Pamela;KUCHARSKA;01.01.1990;haslo456275;
6276;Lilianna;WIECZOREK;01.08.1984;haslo456276;
6277;Jagna;NOWAKOWSKA;01.11.1980;haslo686277;
6278;Pamela;CHMIELEWSKA;01.05.1978;haslo86278;
6279;Izabela;PAWLUK;01.08.1979;haslo486279;
6280;Petronella;B¥K;01.01.1975;haslo366280;
6281;Lucyna;PAWLAK;01.11.1990;haslo76281;
6282;Teresa;PAWLUK;01.09.1976;haslo566282;
6283;Zbigniew;SOKO£OWSKA;01.05.1998;haslo326283;
6284;Irena;WITKOWSKA;01.10.1993;haslo596284;
6285;Piotr;KOWALSKA;01.08.1989;haslo376285;
6286;Joanna;MICHALSKA;01.11.1970;haslo356286;
6287;Lucyna;NOWAK;01.05.1988;haslo526287;
6288;Katarzyna;KUCHARSKA;01.11.1990;haslo526288;
6289;Szymon;TOMASZEWSKA;01.03.1989;haslo556289;
6290;Dominika;WILK;01.06.1990;haslo696290;
6291;Arkadiusz;M¥CZKA;01.04.1971;haslo306291;
6292;Zofia;SOKO£OWSKA;01.01.1980;haslo506292;
6293;Zuzanna;PIOTROWSKA;01.06.1975;haslo576293;
6294;Aneta;ZALEWSKA;01.09.1991;haslo536294;
6295;Anna;NOWICKA;01.09.1981;haslo626295;
6296;Bogumi³a;JAWORSKA;01.07.1977;haslo156296;
6297;Arkadiusz;CHMIELEWSKA;01.04.1971;haslo546297;
6298;Petronella;KORYTKOWSKI;01.03.1994;haslo476298;
6299;Aleksander;BARAN;01.04.1986;haslo376299;
6300;Jadwiga;MAZUR;01.05.1978;haslo316300;
6301;Leon;PAWLUK;01.07.1972;haslo516301;
6302;Katarzyna;MICHALAK;01.02.1977;haslo696302;
6303;Szymon;CHMIELEWSKA;01.02.1992;haslo626303;
6304;Stanis³aw;KORYTKOWSKI;01.12.1972;haslo636304;
6305;Dorota;GRABOWSKA;01.09.1986;haslo156305;
6306;Pamela;NOWAK;01.04.1986;haslo346306;
6307;Kamila;WILK;01.06.1980;haslo136307;
6308;Wincenty;MALINOWSKA;01.08.1974;haslo676308;
6309;Maria;JAWORSKA;01.02.1977;haslo426309;
6310;Szymon;PACZOS;01.01.1980;haslo156310;
6311;Martyna;DUDEK;01.06.1975;haslo426311;
6312;Hanna;MACIEJEWSKA;01.08.1979;haslo86312;
6313;Wincenty;WOJCIECHOWSKA;01.06.1985;haslo326313;
6314;Irena;LEWANDOWSKA;01.03.1994;haslo46314;
6315;Wojciech;PIETRZAK;01.11.1990;haslo116315;
6316;Marika;MAKOWSKA;01.11.1970;haslo336316;
6317;Julian;LIS;01.12.1977;haslo306317;
6318;Bogumi³a;KAMIÑSKA;01.07.1977;haslo146318;
6319;Julia;PIOTROWSKA;01.12.1977;haslo26319;
6320;Jadwiga;W£ODARCZYK;01.02.1977;haslo136320;
6321;Szymon;KUCHARSKA;01.12.1992;haslo626321;
6322;Marzena;DUDEK;01.07.1992;haslo346322;
6323;Leon;KOWALSKA;01.12.1977;haslo546323;
6324;Stanis³aw;MACIEJEWSKA;01.01.1980;haslo196324;
6325;Jagoda;MAKOWSKA;01.09.1996;haslo146325;
6326;Hanna;WRÓBLEWSKA;01.09.1991;haslo406326;
6327;Nikola;CHMIELEWSKA;01.04.1971;haslo476327;
6328;Lilianna;JASIÑSKA;01.06.1995;haslo136328;
6329;Marcin;WRÓBLEWSKA;01.07.1972;haslo66329;
6330;Jadwiga;PAWLAK;01.04.1991;haslo386330;
6331;Franciszek;TOMASZEWSKA;01.07.1972;haslo76331;
6332;Julian;JAWORSKA;01.12.1992;haslo486332;
6333;Nikola;PAWLAK;01.04.1996;haslo146333;
6334;Andrzej;LEWANDOWSKA;01.01.1990;haslo16334;
6335;Nikola;MALINOWSKA;01.12.1992;haslo516335;
6336;Katarzyna;MAKOWSKA;01.09.1986;haslo26336;
6337;Sylwia;BA£KA;01.12.1972;haslo76337;
6338;Bernadetta;WÓJCIK;01.02.1987;haslo456338;
6339;Krzysztof;ADAMCZYK;01.10.1983;haslo536339;
6340;¯aneta;MACIEJEWSKA;01.12.1982;haslo676340;
6341;Petronella;B¥K;01.10.1988;haslo236341;
6342;Wincenty;PIOTROWSKA;01.06.1970;haslo386342;
6343;Marika;PAWLUK;01.05.1988;haslo356343;
6344;Wojciech;KRAWCZYK;01.06.1975;haslo86344;
6345;Julia;SIKORA;01.09.1981;haslo26345;
6346;Marika;KORYTKOWSKI;01.04.1981;haslo346346;
6347;Zuzanna;LEWANDOWSKA;01.11.1995;haslo66347;
6348;Izabela;NOWAKOWSKA;01.05.1973;haslo96348;
6349;Hanna;MICHALAK;01.01.1995;haslo86349;
6350;Jadwiga;KACZMAREK;01.01.1985;haslo166350;
6351;Joanna;KOWALSKA;01.06.1980;haslo416351;
6352;Sylwia;KOWALSKA;01.06.1985;haslo176352;
6353;Aleksander;B¥K;01.04.1996;haslo426353;
6354;Maria;SZCZEPAÑSKA;01.07.1977;haslo226354;
6355;Agnieszka;PAWLUK;01.12.1992;haslo446355;
6356;Jan;PAW£OWSKA;01.08.1984;haslo546356;
6357;Arkadiusz;JASIÑSKA;01.10.1988;haslo336357;
6358;Franciszek;NOWICKA;01.03.1989;haslo256358;
6359;Zofia;PACZOS;01.08.1994;haslo506359;
6360;Zbigniew;WILK;01.08.1989;haslo136360;
6361;Jagoda;PAWLUK;01.04.1991;haslo486361;
6362;Andrzej;PACZOS;01.04.1986;haslo526362;
6363;Katarzyna;ADAMCZYK;01.10.1978;haslo66363;
6364;Józef;JASIÑSKA;01.11.1970;haslo286364;
6365;Odetta;NOWAK;01.12.1992;haslo196365;
6366;Antoni;MACIEJEWSKA;01.06.1990;haslo446366;
6367;Jagoda;DUDA;01.03.1979;haslo416367;
6368;Marika;WALCZAK;01.04.1981;haslo36368;
6369;Adrianna;MARCINIAK;01.06.1990;haslo496369;
6370;Sylwia;SAWICKA;01.01.1970;haslo206370;
6371;Maciej;CZARNECKA;01.01.1970;haslo76371;
6372;Marika;ZAWADZKA;01.04.1971;haslo116372;
6373;Marcjanna;SZCZEPAÑSKA;01.11.1990;haslo706373;
6374;Teresa;NOWAKOWSKA;01.04.1991;haslo676374;
6375;Krzysztof;JANKOWSKA;01.07.1992;haslo636375;
6376;Józef;PAPIERZEWSKI;01.06.1970;haslo486376;
6377;Arkadiusz;WIECZOREK;01.03.1984;haslo656377;
6378;Jozue;BORKOWSKA;01.07.1987;haslo406378;
6379;Pamela;KUBIAK;01.02.1982;haslo436379;
6380;Izabela;CHMIELEWSKA;01.10.1998;haslo286380;
6381;Lilianna;MACIEJEWSKA;01.03.1984;haslo356381;
6382;Nikola;NOWICKA;01.04.1991;haslo506382;
6383;Piotr;SIKORA;01.09.1971;haslo216383;
6384;Julia;OSTROWSKA;01.06.1995;haslo536384;
6385;Jagoda;KOWALSKA;01.02.1997;haslo596385;
6386;Hanna;JAKUBOWSKA;01.03.1979;haslo486386;
6387;Jacek;WITKOWSKA;01.05.1993;haslo446387;
6388;Wioleta;JAKUBOWSKA;01.08.1989;haslo616388;
6389;Bo¿ena;WOJCIECHOWSKA;01.10.1973;haslo106389;
6390;Martyna;KWIATKOWSKA;01.12.1972;haslo346390;
6391;S³awomir;KWIATKOWSKA;01.09.1976;haslo656391;
6392;Pawe³;WÓJCIK;01.06.1990;haslo196392;
6393;Antonina;OSTROWSKA;01.10.1978;haslo306393;
6394;Natan;LIS;01.04.1976;haslo246394;
6395;Maksymilian;W£ODARCZYK;01.07.1997;haslo276395;
6396;Mirella;WIECZOREK;01.03.1974;haslo516396;
6397;Irena;SAWICKA;01.07.1987;haslo516397;
6398;Stanis³aw;SZEKPSIR;01.12.1977;haslo116398;
6399;Krystyna;KACZMAREK;01.09.1976;haslo456399;
6400;Sylwia;ZALEWSKA;01.01.1970;haslo656400;
6401;Maria;SAWICKA;01.11.1995;haslo206401;
6402;Stanis³aw;JASIÑSKA;01.05.1978;haslo546402;
6403;Anna;NOWAK;01.07.1972;haslo476403;
6404;Piotr;OLSZEWSKA;01.01.1995;haslo576404;
6405;Adrianna;JAKUBOWSKA;01.03.1994;haslo436405;
6406;Dorota;ADAMCZYK;01.07.1972;haslo66406;
6407;Gracjan;PAW£OWSKA;01.12.1997;haslo436407;
6408;Jacek;WITKOWSKA;01.12.1992;haslo246408;
6409;Marcjanna;WYSOCKA;01.11.1995;haslo396409;
6410;¯aneta;WRÓBLEWSKA;01.07.1997;haslo36410;
6411;Wiliam;KORYTKOWSKI;01.11.1985;haslo66411;
6412;Sylwia;KUBIAK;01.04.1981;haslo596412;
6413;Antoni;MALINOWSKA;01.03.1974;haslo446413;
6414;Jagoda;WITKOWSKA;01.11.1985;haslo236414;
6415;Anna;SZEWCZYK;01.05.1993;haslo616415;
6416;Marcjanna;BA£KA;01.09.1981;haslo546416;
6417;Marika;PAW£OWSKA;01.08.1989;haslo686417;
6418;Nikola;MICHALAK;01.07.1972;haslo516418;
6419;Joanna;KWIATKOWSKA;01.02.1997;haslo166419;
6420;Jagna;JAKUBOWSKA;01.08.1984;haslo416420;
6421;Józef;PAWLUK;01.07.1992;haslo36421;
6422;Lilianna;MAZUR;01.04.1991;haslo36422;
6423;Krzysztof;BA£KA;01.01.1990;haslo696423;
6424;Marcjanna;BA£KA;01.07.1982;haslo506424;
6425;Marcjanna;DUDA;01.04.1981;haslo486425;
6426;Julia;MAKOWSKA;01.06.1970;haslo216426;
6427;Lilianna;MACIEJEWSKA;01.11.1980;haslo706427;
6428;Irena;LIS;01.11.1990;haslo146428;
6429;Magdalena;WALCZAK;01.09.1971;haslo26429;
6430;Pawe³;KUBIAK;01.11.1970;haslo426430;
6431;Arkadiusz;W£ODARCZYK;01.04.1971;haslo106431;
6432;Julian;KORYTKOWSKI;01.07.1977;haslo36432;
6433;Jacek;NOWAK;01.05.1993;haslo456433;
6434;Marcjanna;LIS;01.01.1980;haslo286434;
6435;Marcin;KWIATKOWSKA;01.07.1982;haslo346435;
6436;Zofia;SZCZEPAÑSKA;01.09.1991;haslo266436;
6437;Zbigniew;MAJEWSKA;01.02.1982;haslo346437;
6438;Wincenty;WILK;01.12.1972;haslo226438;
6439;Maciej;DUDEK;01.05.1993;haslo66439;
6440;Bo¿ena;BA£KA;01.09.1996;haslo56440;
6441;Stanis³aw;KOWALSKA;01.07.1977;haslo336441;
6442;Zbigniew;PACZOS;01.02.1987;haslo636442;
6443;Hanna;SZEKPSIR;01.10.1978;haslo606443;
6444;Albin;ADAMCZYK;01.11.1980;haslo96444;
6445;Zofia;KUBIAK;01.12.1992;haslo626445;
6446;Antonina;PAW£OWSKA;01.07.1997;haslo76446;
6447;Marcjanna;RUTKOWSKA;01.09.1976;haslo586447;
6448;Bo¿ena;PACZOS;01.08.1979;haslo426448;
6449;Antoni;WRÓBLEWSKA;01.01.1975;haslo206449;
6450;Sylwia;CHMIELEWSKA;01.01.1995;haslo616450;
6451;Mirella;DUDEK;01.03.1989;haslo706451;
6452;Jagoda;SZEKPSIR;01.10.1973;haslo316452;
6453;Leon;KUBIAK;01.05.1973;haslo376453;
6454;Bernadetta;MACIEJEWSKA;01.05.1988;haslo416454;
6455;Wojciech;SZEWCZYK;01.05.1973;haslo476455;
6456;Franciszek;BORKOWSKA;01.02.1997;haslo226456;
6457;Andrzej;LEWANDOWSKA;01.01.1985;haslo26457;
6458;Marika;DUDEK;01.02.1977;haslo456458;
6459;Leon;WYSOCKA;01.08.1994;haslo556459;
6460;Marika;SADOWSKA;01.01.1995;haslo276460;
6461;Pamela;MAZUR;01.07.1982;haslo156461;
6462;Józef;BARAN;01.10.1998;haslo26462;
6463;Sylwia;CZARNECKA;01.05.1973;haslo526463;
6464;Izabela;NOWAK;01.10.1973;haslo56464;
6465;Bogumi³a;WYSOCKA;01.05.1978;haslo156465;
6466;Marzena;MARCINIAK;01.10.1973;haslo86466;
6467;Nikola;MAZUR;01.04.1996;haslo206467;
6468;Dominika;NOWAK;01.09.1996;haslo686468;
6469;Petronella;SOKO£OWSKA;01.01.1975;haslo436469;
6470;Stanis³aw;SIKORA;01.04.1986;haslo656470;
6471;Józef;BORKOWSKA;01.05.1978;haslo296471;
6472;Franciszek;DUDEK;01.05.1998;haslo506472;
6473;Agnieszka;B¥K;01.05.1998;haslo146473;
6474;Irena;KORYTKOWSKI;01.06.1980;haslo696474;
6475;Izabela;KWIATKOWSKA;01.03.1984;haslo326475;
6476;Gracjan;PIETRZAK;01.06.1985;haslo106476;
6477;Arleta;PIETRZAK;01.05.1978;haslo356477;
6478;Szymon;ADAMCZYK;01.12.1982;haslo286478;
6479;Pawe³;KUBIAK;01.12.1972;haslo576479;
6480;Maciej;ZALEWSKA;01.06.1970;haslo496480;
6481;Marcjanna;SOKO£OWSKA;01.10.1993;haslo266481;
6482;Jacek;KRAWCZYK;01.04.1991;haslo496482;
6483;Zuzanna;KUCHARSKA;01.07.1987;haslo596483;
6484;Bo¿ena;NOWAKOWSKA;01.06.1980;haslo76484;
6485;Aneta;LEWANDOWSKA;01.07.1987;haslo416485;
6486;Marcjanna;PACZOS;01.01.1980;haslo626486;
6487;S³awomir;PAWLUK;01.08.1984;haslo66487;
6488;Magdalena;OSTROWSKA;01.03.1994;haslo306488;
6489;Szymon;LIS;01.05.1978;haslo156489;
6490;Marika;W£ODARCZYK;01.07.1972;haslo636490;
6491;Albin;MACIEJEWSKA;01.01.1985;haslo286491;
6492;Aneta;MICHALSKA;01.11.1980;haslo636492;
6493;Aneta;KALINOWSKA;01.05.1978;haslo476493;
6494;Bernadetta;CHMIELEWSKA;01.06.1980;haslo546494;
6495;Katarzyna;KRAWCZYK;01.09.1986;haslo226495;
6496;Maksymilian;PAWLAK;01.06.1985;haslo406496;
6497;Katarzyna;WRÓBLEWSKA;01.04.1976;haslo106497;
6498;Odetta;KOWALCZYK;01.11.1995;haslo86498;
6499;Izabela;SZEWCZYK;01.10.1978;haslo236499;
6500;Kamila;ZALEWSKA;01.10.1973;haslo376500;
6501;Martyna;KACZMAREK;01.07.1997;haslo146501;
6502;Irena;WILK;01.07.1987;haslo316502;
6503;Irena;SZEKPSIR;01.11.1995;haslo596503;
6504;Katarzyna;ZALEWSKA;01.09.1996;haslo206504;
6505;Piotr;WIECZOREK;01.08.1979;haslo106505;
6506;Antonina;JAKUBOWSKA;01.12.1977;haslo26506;
6507;Arleta;WIECZOREK;01.01.1985;haslo166507;
6508;Wojciech;W£ODARCZYK;01.10.1993;haslo456508;
6509;Marcin;DUDEK;01.01.1980;haslo456509;
6510;Magdalena;KORYTKOWSKI;01.10.1973;haslo586510;
6511;Maciej;B¥K;01.08.1979;haslo376511;
6512;Jozue;KAMIÑSKA;01.03.1994;haslo706512;
6513;Maciej;PAWLAK;01.02.1977;haslo156513;
6514;Natan;KWIATKOWSKA;01.05.1973;haslo566514;
6515;Piotr;ZAWADZKA;01.06.1980;haslo676515;
6516;Aneta;MALINOWSKA;01.07.1992;haslo386516;
6517;Zofia;WYSOCKA;01.11.1990;haslo206517;
6518;Dorota;CZARNECKA;01.11.1990;haslo686518;
6519;Jagoda;BORKOWSKA;01.07.1982;haslo456519;
6520;Krzysztof;PAWLAK;01.09.1991;haslo196520;
6521;Lilianna;PACZOS;01.09.1991;haslo526521;
6522;Pamela;SZEWCZYK;01.08.1989;haslo256522;
6523;Zofia;WOJCIECHOWSKA;01.02.1987;haslo436523;
6524;Wojciech;MARCINIAK;01.12.1997;haslo166524;
6525;Aleksander;NOWICKA;01.09.1976;haslo596525;
